职位名称,招聘部门,薪资,地区,工作经验,学历,工作性质,职位诱惑,职位描述,工作地址,公司信息
产品经理（效果广告）,淘集集商业化招聘,25k-50k,/上海 /,经验3-5年 /,本科及以上 /,全职,"
福利待遇、发展前景、公司氛围","
工作职责：
1、熟悉adx广告，负责adx流量产品，对adx的效果负责
2、基于本地化服务商户特质，针对各个行业商户营销需求，迭代优化adx流量产品，并推进产品落地；
3、负责与公司主产品配合，针对主产品的定位结合外部流量规划相关辅助产品；
4、负责竞对产品分析，行业动态分析，定期对产品线的发展规划提出自己的想法；
5、对数据敏感，有广告业务sense。
任职资格：
1、3年以上产品经验，熟悉效果广告业务结构和流程，了解广告生态相关产品；
2、本科及以上学历，有强烈的求知欲，有敏锐的洞察力与较强的团队合作精神；
3、执行力强，沟通能力强，协调能力强；
4、熟悉DSP、Ad Exchange平台产品及架构，有相关产品经验者优先。","上海 - 静安区 - 五牛控股大厦26楼
","淘集集
电商
B轮
500-2000人
http://www.taojiji.com/"
产品经理,巧房科技产品部招聘,18k-25k,/上海 /,经验3-5年 /,本科及以上 /,全职,"
绩效奖金、年终奖","
岗位职责：

1、负责互联网+房产相关产品的策划、设计到产品落地、推动实施；

2、深入洞察用户需求，转化为产品需求，并输出具体的产品方案，撰写详细的产品与交互文档；

3、负责与设计、研发、测试等同事沟通，确保相关伙伴对产品需求有充分的理解，并跟进产品的实现，验收产品需求；

4、收集用户反馈，分析产品数据，对产品进行持续的优化和改进；

5、负责与第三方供应商进行沟通，根据业务需要选择并产品化。

岗位要求：

1、本科及以上学历，三年以上工作经验； 

2、学习能力强，充满激情，有创新性，愿意尝试新事物；

3、具有良好的沟通能力、创造力和较强的独立工作能力，能承担较大压力；

4、强大的产品推动力，关注结果与商业价值；

5、逻辑思维洞察力，能够精准把握用户的需求核心，明确出产品核心竞争力和业务场景的关系；善于做竞品分析和了解行业发展动态推动产品更新迭代。","上海 - 浦东新区 - 张江 - 上海浦东软件园8号楼
","巧房科技
移动互联网,企业服务
C轮
150-500人
http://www.qiaofang.info"
产品经理（风控方向）,淘集集招聘,20k-35k,/上海 /,经验5-10年 /,大专及以上 /,全职,"
15薪 发展好","
岗位职责
1. 对接平台风控需求。
2. 梳理业务流程，整理与分析业务需求，编写产品的PRD文档、原型设计、培训手册等。
3. 协调各方资源，推动并管理产品开发进度，完成产品的评审、开发、测试、验收、维护和迭代等工作。

任职要求：
1. 有系统化思维，具备较强的逻辑思维能力、分析及解决问题的能力。
2. 有较强的表达能力，具备良好的跨部门沟通和项目协调能力。
3. 有项目管理经验，善于组织和协调资源，确保产品和项目按期交付。
4. 本科以上学历。
5. 有5年以上大型电商平台相关产品经验，熟悉电商后端产品框架和体系者优先","上海 - 静安区 - 五牛控股大厦26楼
","淘集集
电商
B轮
500-2000人
http://www.taojiji.com/"
产品经理,巧房科技产品部招聘,18k-25k,/上海 /,经验3-5年 /,本科及以上 /,全职,"
绩效奖金、年终奖","
岗位职责：

1、负责互联网+房产相关产品的策划、设计到产品落地、推动实施；

2、深入洞察用户需求，转化为产品需求，并输出具体的产品方案，撰写详细的产品与交互文档；

3、负责与设计、研发、测试等同事沟通，确保相关伙伴对产品需求有充分的理解，并跟进产品的实现，验收产品需求；

4、收集用户反馈，分析产品数据，对产品进行持续的优化和改进；

5、负责与第三方供应商进行沟通，根据业务需要选择并产品化。

岗位要求：

1、本科及以上学历，三年以上工作经验； 

2、学习能力强，充满激情，有创新性，愿意尝试新事物；

3、具有良好的沟通能力、创造力和较强的独立工作能力，能承担较大压力；

4、强大的产品推动力，关注结果与商业价值；

5、逻辑思维洞察力，能够精准把握用户的需求核心，明确出产品核心竞争力和业务场景的关系；善于做竞品分析和了解行业发展动态推动产品更新迭代。","上海 - 浦东新区 - 张江 - 上海浦东软件园8号楼
","巧房科技
移动互联网,企业服务
C轮
150-500人
http://www.qiaofang.info"
产品经理（用户家长端）,鲸鱼外教培优产品部招聘,20k-40k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
五险一金 高端体检 期权 年终分红","
岗位职责：
1.负责微信生态内家长端产品的规划和设计，根据用户需求结合业务情况提出可行性产品方案
2.跟进产品上线后的数据效果，灵活运用微信运营策略，持续迭代优化产品功能；
3.撰写需求文档，完成原型设计，协调相关资源和团队跟进项目进展，完成项目落地
4.负责收集、分析竞品信息，了解行业最新动态

任职资格：
1.3年以上互联网产品设计和项目管理经验
2.有微信小程序、公众号等产品工作经验，对微信生态有比较深的认知和理解；
3.逻辑思维能力强，善于拆解复杂问题，有较强的场景化思考能力和产品sense
4.出色的沟通能力，能够在跨团队协作中起到积极作用
5.优秀的项目管理能力和数据驱动能力
加分项：
1.有互联网教育行业从业经验
2.有儿童或亲子类互联网产品从业经验","北京 - 朝阳区 - 望京 - 北京市朝阳区阜通东大街宝能大厦B座8层
","鲸鱼外教培优
教育
A轮
清新资本领投、山行资本跟投的数千万元A轮融资(A轮)，山行资本(A轮)
500-2000人
https://www.jingyupeiyou.com"
产品经理,鲨鱼记账招聘,10k-20k,/北京 /,经验1-3年 /,本科及以上 /,全职,"
五险一金，免费午餐，假日福利，快速成长","
职位职责：
1. 负责新项目的规划、设计；
2. 负责需求的跟踪和控制，协调各端，完成产品功能的实现、迭代等；
3. 挖掘用户核心需求，持续改进产品功能和用户体验；
4. 关注行业同类产品，定期进行竞品分析

任职要求：
1. 本科及以上学历；
2.了解年轻人的动向与需求
3.具有出色的创造能力和沟通能力
4.微博、抖音、小红书等重度使用者加分","北京 - 海淀区 - 西三旗 - 黑泉路8号宝盛广场D座8020
","鲨鱼记账
移动互联网
天使轮
15-50人
http://www.lagou.com/gong..."
产品经理,数睿科技宝物交易事业部招聘,17k-25k,/深圳 /,经验3-5年 /,大专及以上 /,全职,"
上市公司,丰厚福利,扁平化管理,轻松办公","
       我们追求的是简单、专注、坚持，如果和你想的正一样，那就把简历丢过来吧！

岗位职责 ： 
1、研究行业动态、预测行业发展趋势，根据行业趋势，策划前瞻型产品；
2、负责公司产品的需求和分析，能独立完成产品规划、功能设计；
3、对产品进行可用性测试和评估，提出改进方案，持续优化产品的用户体验；
4、收集、整理需求，制作产品原型图，撰写用户需求规格说明书和产品文档；
5、担任项目负责人，负责项目的实施和运作，针对项目进行任务分解和进度安排。

岗位要求：    
1、至少有3年以上产品设计从业经验者优先；
2、有较强的沟通协调能力，完成跨职能、跨部门沟通；
3、有在好好住、土巴兔、一兜糖等装修互联网行业工作经验优先。

备注：投递简历与面试，请附上参与项目成果或关联文档

公司福利：
1、薪资组成：月薪+年终奖+绩效奖金；
2、周末双休，试用期2个月；
3、六险一金、每年体检补贴；
4、带薪年假，各种法定假期；
5、周年庆、年终晚会；
6、节假日礼金、过节礼品；
7、每周下午茶、生日会；
8、公司每周有专业老师上瑜伽课；
9、公司有长期合作的健身房、羽毛球场地、游泳馆等供员工免费健身；
10、户外活动、定期组织篮球/足球/羽毛球比赛等；
11、旅游补贴：年度集体旅游，国内外旅游、每月各部门有自主的活动经费；
12、学习晋升：工程大讲堂、产品、营运、客服峰会；","深圳 - 福田区 - 上梅林 - 上梅林理想时代大厦13楼
","数睿科技
移动互联网,电商
上市公司
150-500人
https://sz.addcn.com/"
产品经理,网易招聘,15k-25k,/杭州 /,经验3-5年 /,本科及以上 /,全职,"
大厂平台、伙食好、技术氛围好","
岗位职责：
1.负责网易KM、网易POPO等方向产品策划工作，并参与制定产品发展规划；
2.对学习向和协作沟通向产品领域前沿保持敏感，能够推进产品服务达到领域领先状态

岗位要求：
1.本科及以上学历，有3年及以上产品经理经历，作为骨干参与过较大产品研发全周期；
2.逻辑思维能力强，能够驾驭工具型产品复杂业务逻辑，对应用场景做细致深入的挖掘分析；
3.突出的需求沟通和跨部门合作能力，保障产品服务业务价值有效达成；
4.统筹产品团队业务，能够协作各岗位推动产品落地并持续迭代；
5.有比较强的成就意识，尤其是对工具型产品比较钟爱；
6.有激情，富有活力，持续学习，具备较好的服务意识；
7.热爱游戏。","杭州 - 滨江区 - 长河 - 网商路599号
","网易
电商
上市公司
2000人以上
http://hr.163.com/"
产品经理,奇安信集团招聘,18k-25k,/北京 /,经验3-5年 /,本科及以上 /,全职,"
平台大 氛围好 六险一金","

1.跟踪行业技术与应用发展趋势，把握产品发展方向，保证产品规划前瞻性。
2.与开发、测试和其他团队协作推动产品策略的制定、实施并对产品生命周期进行管理。
3.整理业务相关方需求，并对竞争对手进行深入分析，不断优化产品。
4.负责产品的版本规划和产品设计。
任职资格：
1.3年以上产品工作经验，独立负责过产品或者功能的全周期管理。
2.思维敏捷，擅于思考与沟通，具有敏锐的市场洞察力，善于信息的收集与整理。
3.出色的表达能力，文档能力和产品原型表现能力，能够熟练使用产品相关工具。
4.热爱互联网，有创业激情和创新精神，积极主动。
5.有相关研发工具类产品和安全类产品经验优先。","北京 - 海淀区 - 西直门 - 北京市海淀区方圆大厦
","奇安信集团
信息安全
不需要融资
2000人以上
https://www.qianxin.com/"
产品经理,派拉软件研发中心招聘,30k-50k,/上海 /,经验5-10年 /,本科及以上 /,全职,"
晋升空间大+扁平化管理","
岗位职责：
1、负责身份安全或特权身份安全产品，撰写产品需求书及产品原型文稿； 
2、监控行业动向以及竞争对手产品，清晰了解业务的中长期目标，收集用户和市场需求，制定中长期的产品路线图； 
3、汇总分析相关数据，分析用户行为及需求，收集用户反馈，并对产品进行持续的优化和改进； 
4、协调开发人员进行开发工作，推动及协调产品的开发进度，把控产品质量； 
5、结合市场进行产品规划，关注用户反馈和效果分析，提供有效的营销支撑类产品。 

岗位要求：
1、本科及以上学历，计算机相关专业，5年以上安全类产品相关经验，熟悉等保2.0及堡垒机，有完整的产品设计至上线经验；
2、具备良好的书面表达能力、逻辑思维能力、产品（业务需求）分析能力与设计思路，能够独立从事产品规划和设计；
3、良好的组织协调、沟通能力，推动跨团队合作、促使项目计划按时完成；
4、有强烈的责任心及团队管理能力，使团队成员发展新的技能，并且在工作中成长。","上海 - 浦东新区 - 浦东新区张东路1388号27幢102室
","派拉软件
数据服务
上市公司
150-500人
http://www.paraview.cn"
产品经理,贝业思研发部招聘,8k-14k,/西安 /,经验3-5年 /,本科及以上 /,全职,"
股权激励,扁平管理,弹性工作,带薪休假","

工作职责：
1. 撰写产品文案，将公司产品以专业、简洁、易懂的方式进行描述；
2. 负责竞品分析和市场动态分析，收集相关产品信息，对公司产品进行设计提出独到建议；
3. 撰写和分析需求，完成产品界面交互和流程的原型设计，编写相关产品文档；
4. 负责需求跟踪，参与测试工作，保证项目功能符合要求；
 
职位要求：
1. 3年以上工作经验，有独立的产品思维；
2.全日制重点大学本科以上学历，计算机、经济学、统计学物理学等专业优先；
3. 热爱互联网、大数据、人工智能产品，有强烈的好奇心和敏锐的观察力；
4. 熟悉基本的原型开发工具；
5. 优秀的沟通能力、理解能力和自学能力；
6. 有交互设计和互联网产品设计相关经验者优先考虑；","西安 - 高新技术产业开发区 - 沣惠南路 - 科技二路与沣惠南路十字泰华金贸国际
","贝业思
数据服务,移动互联网
不需要融资
15-50人
http://www.lagou.com/gong..."
产品经理（支付系统）,BLUE招聘,30k-50k,/深圳 /,经验5-10年 /,本科及以上 /,全职,"
技术影响商业 大牛云集","
岗位职责：
1、负责公司对账系统、支付系统、结算系统等平台的建设规划；
2、负责公司前端支付模块的产品策划与设计，并改善优化；
3、负责支付线与业务线的对接协调，判断需求优先级，协助产品完成目标；
4、负责系统上线后的问题收集、跟踪和功能优化工作，协助开发人员完成产品优化。

任职资格：
1、本科或硕士学历，5年及以上移动互联网产品经验和支付产品经验；
2、熟悉支付系统信息流及资金流相关流程，对支付的业务、清结算、账户体系等有所了解；
3、优秀的逻辑思维能力和数据分析能力，工作细致，思路清晰、责任心强；
4、有创新思维、有激情、具有用户敏感度；
5、英语优秀更佳。","深圳 - 南山区 - 深圳湾 - 北理工创新大厦11楼
","BLUE
消费生活,移动互联网
C轮
蚂蚁金服领投，愉悦资本跟投(C轮)，B轮，千万美金级融资，源码资本、愉悦资本、嘉御基金共同投资(B轮)，嘉御基金和愉悦资本领投千万美金级(A轮)，空中网百万美金级(天使轮)
500-2000人
http://www.bluepay.asia"
